,id_serie,rep,id_model,output,sMAPE,MAE,MAPE
0,1401,0,ets,3,0.0020624550984434356,5.130008455191046,0.004134971865546988
1,1401,0,theta,3,0.0027689616249105473,6.881598521910519,0.005543991224744805
2,1401,0,arima,3,0.001942442456365208,4.830002746259727,0.0038906705263522037
3,1401,1,ets,3,0.002862816338358721,6.974702450115501,0.005743331064553631
4,1401,1,theta,3,0.0023967403552531824,5.814267087683523,0.004773508393276478
5,1401,1,arima,3,0.0017629683434676273,4.290401604607041,0.0035410333756481227
6,1401,2,ets,3,0.0018343192302705158,4.515709798728646,0.003647291792481046
7,1401,2,theta,3,0.0031657731881423582,7.819605482539903,0.006413280969922483
8,1401,2,arima,3,0.0015175165657051169,3.7353214772225933,0.003008325828538041
9,1401,0,ets,12,0.006790344206461282,16.539875991199455,0.013462446427479994
10,1401,0,theta,12,0.004866130815059538,11.876760285640898,0.009646809253088789
11,1401,0,arima,12,0.00666853993469861,16.24515132616216,0.013222263586204533
12,1401,1,ets,12,0.003011935829660446,7.3224221539729415,0.006038337508539999
13,1401,1,theta,12,0.00398124894841065,9.686640969766225,0.008021181776774699
14,1401,1,arima,12,0.002944128240230458,7.157147727021216,0.005906948963076253
15,1401,2,ets,12,0.001725307186639891,4.180857406412788,0.00342356075939154
16,1401,2,theta,12,0.0019476183050153048,4.727050287343748,0.003911642594500696
17,1401,2,arima,12,0.002030543600003767,4.919357605489968,0.0040284863755910465
