,id_serie,rep,id_model,output,sMAPE,MAE,MAPE
0,1403,0,ets,3,0.003275851447092929,19.746523803100747,0.006563443179793182
1,1403,0,theta,3,0.003283671890697568,19.749979008320526,0.006580961186638326
2,1403,0,arima,3,0.004703088343910181,28.37588342212378,0.009418648971346456
3,1403,1,ets,3,0.004178461353162076,24.779133747823682,0.008425445026852418
4,1403,1,theta,3,0.0030132687106547273,17.821402733785664,0.006038465271601959
5,1403,1,arima,3,0.0030040166819669057,17.75320063267327,0.006005177253086424
6,1403,2,ets,3,0.004514985888054605,27.01347155705177,0.00908725857638019
7,1403,2,theta,3,0.004298350382836965,25.702978817021176,0.008639958243535676
8,1403,2,arima,3,0.003996739773422002,23.8677747724408,0.0080062526242175
9,1403,0,ets,12,0.009063787605703458,53.45536023213341,0.01798247940459334
10,1403,0,theta,12,0.00708510675954149,41.85539297209948,0.01406863569281686
11,1403,0,arima,12,0.010729650235172826,63.14600163756563,0.021235665580363952
12,1403,1,ets,12,0.004980111271670373,29.331264294230703,0.00997866229941932
13,1403,1,theta,12,0.005268264052652135,31.0620115476443,0.010592009086595217
14,1403,1,arima,12,0.0016295732920073246,9.56720012188733,0.0032650405733256334
15,1403,2,ets,12,0.007321374271457935,43.78252790674363,0.014728749768651454
16,1403,2,theta,12,0.007483963370780981,44.77262447355971,0.01508927044921666
17,1403,2,arima,12,0.005263959124589525,31.41481426972071,0.010556937032344409
