,id_serie,rep,id_model,output,sMAPE,MAE,MAPE
0,3173,0,ets,3,0.009894966113707437,36.012757275261265,0.019742283060321553
1,3173,0,theta,3,0.004748817659422837,17.41426328067102,0.009425928476587532
2,3173,0,arima,3,0.0048958015823809126,18.03782113195348,0.009945130698681115
3,3173,1,ets,3,0.02655622053181223,87.46136367139518,0.05505074594716305
4,3173,1,theta,3,0.04165333280985794,135.3611654297225,0.08298226478837258
5,3173,1,arima,3,0.019445069620520693,64.1990892113954,0.04084613902264762
6,3173,2,ets,3,0.013388903882384647,49.7215280191455,0.02725794266322763
7,3173,2,theta,3,0.013464567259096515,50.15789618454604,0.027801260825846396
8,3173,2,arima,3,0.016926159246651248,61.531461427301416,0.03251933333084814
9,3173,0,ets,12,0.013342835727175338,46.69738730572326,0.02826888803853082
10,3173,0,theta,12,0.017223853621470716,60.524593895761804,0.03679759350038515
11,3173,0,arima,12,0.02117519477239034,72.63837334173775,0.0411336856977488
12,3173,1,ets,12,0.030939214937369165,109.29470600539084,0.06598761005280203
13,3173,1,theta,12,0.032393856963216686,114.79419554526926,0.0695750273489003
14,3173,1,arima,12,0.030321713195531595,107.40466600624869,0.06582508254472524
15,3173,2,ets,12,0.03679262746386298,138.3317649202992,0.07681805574358377
16,3173,2,theta,12,0.03853299721117247,145.41397232296137,0.08122701999455116
17,3173,2,arima,12,0.050972360686306874,195.02069520071726,0.1091054070563597
