,id_serie,rep,id_model,output,sMAPE,MAE,MAPE
0,5494,0,ets,3,0.012624419798800244,155.6031545226912,0.024908897143248506
1,5494,0,theta,3,0.010586064203333556,130.74243955983061,0.02094248393089315
2,5494,0,arima,3,0.011800020548829846,145.56046876429568,0.023241167059236886
3,5494,1,ets,3,0.006355867626962693,77.7479152529401,0.012847481971016242
4,5494,1,theta,3,0.004515520572089369,55.11113031823788,0.009107046453841548
5,5494,1,arima,3,0.005383567203118252,65.75287625078484,0.01087048147175825
6,5494,2,ets,3,0.005212785775536744,64.15847053222024,0.010481649607687271
7,5494,2,theta,3,0.005433852448596766,66.89420364604909,0.01093018732479451
8,5494,2,arima,3,0.006172265022515849,76.04099173296588,0.012428598179999846
9,5494,0,ets,12,0.005497845680220295,68.06288428188425,0.01114612308300992
10,5494,0,theta,12,0.0049828918017465005,61.691338689624445,0.010102232590544779
11,5494,0,arima,12,0.006890161031964053,85.44460128994577,0.013981347996137108
12,5494,1,ets,12,0.006490054060359601,81.57843033544805,0.012836336612697709
13,5494,1,theta,12,0.006746166638213505,84.79732009863869,0.01334278769848764
14,5494,1,arima,12,0.005451543789544976,68.76189278673587,0.010888900013123403
15,5494,2,ets,12,0.019815052835089345,240.84172711262008,0.03860560456431742
16,5494,2,theta,12,0.019703911074425116,239.5169595502488,0.03840992858318395
17,5494,2,arima,12,0.02108302056888012,255.93500770647734,0.04103096516574909
