,id_serie,rep,id_model,output,sMAPE,MAE,MAPE
0,6487,0,ets,3,0.011248776137436084,28.639073658338628,0.022861823228358735
1,6487,0,theta,3,0.01612020071075791,41.24479292951196,0.03293255455849097
2,6487,0,arima,3,0.008900285323978168,22.606186431555596,0.01806327269665294
3,6487,1,ets,3,0.0073695343053086755,19.39708410507175,0.014866554403985058
4,6487,1,theta,3,0.011686347751334956,30.893564159028376,0.023673184468431464
5,6487,1,arima,3,0.005831865267323072,15.32609973716679,0.011754507221681582
6,6487,2,ets,3,0.00255250882104667,6.836885809446888,0.005092623589214082
7,6487,2,theta,3,0.0019655661202309964,5.288595305282645,0.0039509306272782685
8,6487,2,arima,3,0.0036148249363404904,9.672047138537815,0.007210059568491005
9,6487,0,ets,12,0.026091173063053898,70.64796387318876,0.05454126115622173
10,6487,0,theta,12,0.025730024582753017,69.6356203647055,0.0537610483304243
11,6487,0,arima,12,0.026254167177700304,71.11997061265619,0.05486188038369702
12,6487,1,ets,12,0.015492784786773933,44.18834012490106,0.031501587239163284
13,6487,1,theta,12,0.03230823935763873,93.750448031125,0.06701497582526018
14,6487,1,arima,12,0.014568125399974947,40.48205657182981,0.029032705844914117
15,6487,2,ets,12,0.015568715261219989,48.11079479628768,0.030986076835209115
16,6487,2,theta,12,0.034944961123222595,113.64008466573058,0.07364847689134811
17,6487,2,arima,12,0.02329419170658055,71.44078301069918,0.04623412876593077
