,id_serie,rep,id_model,output,sMAPE,MAE,MAPE
0,35996,0,ets,3,0.007610148957086605,24.140461424239902,0.015368834530726433
1,35996,0,theta,3,0.005436209880313981,17.20672808847083,0.01096544088843989
2,35996,0,arima,3,0.007707109135707368,24.450421627100923,0.015566115957058294
3,35996,1,ets,3,0.012468616701348747,40.23500001479457,0.02534494710795533
4,35996,1,theta,3,0.013617463663520174,43.99339601272239,0.02768335626984716
5,35996,1,arima,3,0.011863869184339116,38.26010940033135,0.024101000831908748
6,35996,2,ets,3,0.008112050992880503,25.885009508664854,0.015733275967600067
7,35996,2,theta,3,0.008699905416668988,27.740747801129448,0.016855630699995027
8,35996,2,arima,3,0.008082601117722974,25.79265240147068,0.01567740763872479
9,35996,0,ets,12,0.006591994852604137,20.909436649205002,0.013074616072142364
10,35996,0,theta,12,0.006181346117391275,19.557449984556552,0.012169581029955153
11,35996,0,arima,12,0.006596782210954881,20.932826383025674,0.013096968173259753
12,35996,1,ets,12,0.010727989443318939,32.45621380040789,0.021042342068219796
13,35996,1,theta,12,0.008477181215427176,25.70391058526398,0.01665642449156075
14,35996,1,arima,12,0.005421720276319166,16.49413987614768,0.01067720745598908
15,35996,2,ets,12,0.01176774320119013,34.359982229379,0.023184280927769054
16,35996,2,theta,12,0.009239969266069278,27.04364183071222,0.018259671995989987
17,35996,2,arima,12,0.006056829954828255,17.7975151091113,0.012037376165001265
