,id_serie,rep,id_model,output,sMAPE,MAE,MAPE
0,13517,0,ets,3,0.016452284010570393,92.68144303115848,0.0336225764185965
1,13517,0,theta,3,0.03231736708729551,185.03975630526975,0.06693438774453268
2,13517,0,arima,3,0.01749615793829058,98.66666666666667,0.03573209140273533
3,13517,1,ets,3,0.02512203988772784,139.9478210430731,0.04888505645620935
4,13517,1,theta,3,0.02962595733717427,164.31594971734648,0.05733326870764168
5,13517,1,arima,3,0.026667465691855935,148.33333333333334,0.05185624992750155
6,13517,2,ets,3,0.008032759034923986,43.458229640881655,0.016288137634248943
7,13517,2,theta,3,0.03173464725426749,168.8768311215325,0.06297107251678917
8,13517,2,arima,3,0.0124516960068699,67.66666666666667,0.025297520289191074
9,13517,0,ets,12,0.027195335040621084,145.60990014782442,0.05222980672498077
10,13517,0,theta,12,0.022379951799810772,122.93487463186413,0.044572972793797995
11,13517,0,arima,12,0.08146624596574834,480.15214027323964,0.17675866285355288
12,13517,1,ets,12,0.1774967832831437,837.9679947148785,0.28133823724556334
13,13517,1,theta,12,0.16464553562380857,785.8739028630862,0.26265244685347827
14,13517,1,arima,12,0.14108398447876672,687.316516913272,0.2245511404288154
15,13517,2,ets,12,0.058844937809965026,193.6313462891106,0.10454116229798517
16,13517,2,theta,12,0.03714260116860662,124.8851779188032,0.06609740118922314
17,13517,2,arima,12,0.040746902391180194,136.75,0.07177880570425134
