,id_serie,rep,id_model,output,sMAPE,MAE,MAPE
0,9848,0,ets,3,0.1013809915517055,546.1572527165591,0.18128290434879082
1,9848,0,theta,3,0.06151746566937915,343.850799862393,0.11377657532335321
2,9848,0,arima,3,0.0653301960580644,363.85510462278154,0.12122773398003062
3,9848,1,ets,3,0.04189502145447211,253.03223133969504,0.09131947175598494
4,9848,1,theta,3,0.029772535477649645,175.38923229633096,0.062098658425848434
5,9848,1,arima,3,0.08845408618576807,562.8171791487052,0.1997060349254288
6,9848,2,ets,3,0.05256020089537689,325.459389480598,0.11038592183863634
7,9848,2,theta,3,0.07630520808164434,415.9203331771757,0.1414992501612656
8,9848,2,arima,3,0.011528023965836565,67.97038526666438,0.023216588151311657
9,9848,0,ets,12,0.13937628898267052,687.4770510062791,0.23509304942012108
10,9848,0,theta,12,0.11754815151447758,594.5113636521131,0.20399438793122604
11,9848,0,arima,12,0.07590417100797843,399.4242177412012,0.13771769514163001
12,9848,1,ets,12,0.14872998020065248,928.2060359868073,0.38680394255840844
13,9848,1,theta,12,0.18229232869510498,1188.348247736487,0.49782233830480926
14,9848,1,arima,12,0.18235355261300576,1188.4889217049954,0.4962233405896667
15,9848,2,ets,12,0.0619512691238445,535.4708679523718,0.13370318968510894
16,9848,2,theta,12,0.04959173918403854,406.66103454377344,0.09486262598505209
17,9848,2,arima,12,0.07722819062396265,695.9728182477025,0.17704270932129154
