,id_serie,rep,id_model,output,sMAPE,MAE,MAPE
0,5112,0,ets,3,0.010531863313569098,116.21185988620407,0.021071074369152593
1,5112,0,theta,3,0.03505278221028221,375.2787751723184,0.07114417606001677
2,5112,0,arima,3,0.02613769010394215,295.9194040521861,0.05668400107076307
3,5112,1,ets,3,0.030916110173967074,394.3415343634697,0.06363625767688866
4,5112,1,theta,3,0.0335190456090806,428.69398871366167,0.06925202972335316
5,5112,1,arima,3,0.030924012319883308,394.4455443135551,0.06360116561591468
6,5112,2,ets,3,0.004978114059113471,65.56977943218499,0.009945123611771883
7,5112,2,theta,3,0.0038428216410238253,50.84258790339087,0.007702858714110941
8,5112,2,arima,3,0.02344450915600134,302.1786299197038,0.04577298440936812
9,5112,0,ets,12,0.014906430429056393,183.77341676016945,0.030590978786927712
10,5112,0,theta,12,0.05251709455845338,676.2208045286712,0.10899230077876687
11,5112,0,arima,12,0.018011694818976656,217.34649758587565,0.03479728998244454
12,5112,1,ets,12,0.04429236507007944,542.8450801439972,0.09245594161390604
13,5112,1,theta,12,0.07773835589052372,988.7421493698754,0.16736504270793282
14,5112,1,arima,12,0.032009192811578505,386.530164267185,0.0658756888448707
15,5112,2,ets,12,0.02440005235491251,299.42818312766786,0.04876480950915635
16,5112,2,theta,12,0.03671412002489266,466.44912722931684,0.07721609408490672
17,5112,2,arima,12,0.02290152474503704,285.2694984243471,0.04656323608720467
