,id_serie,rep,id_model,output,sMAPE,MAE,MAPE
0,11632,0,ets,3,0.0011673489801704983,13.529864683617538,0.0023375868764237257
1,11632,0,theta,3,0.004443875710634375,51.229460788870405,0.008848284217706384
2,11632,0,arima,3,0.0014946841652108418,17.333354066885175,0.002998356677931637
3,11632,1,ets,3,0.0044877014960268595,52.62559522704729,0.009026958889912038
4,11632,1,theta,3,0.0020706651757752747,24.220200883694208,0.004154866176894558
5,11632,1,arima,3,0.001379694072828403,16.1288014179169,0.0027650841815332877
6,11632,2,ets,3,0.0021918922721402825,25.15073495353469,0.004379588033892669
7,11632,2,theta,3,0.0017970121200840492,20.6140532772403,0.003584596674569887
8,11632,2,arima,3,0.0011857735152576566,13.579319745278553,0.002374528748385987
9,11632,0,ets,12,0.003707839450923279,42.398994506172734,0.007442017566344382
10,11632,0,theta,12,0.005204485071837128,59.29058384163856,0.010393772442623971
11,11632,0,arima,12,0.0038812607584510416,44.61943724625015,0.0077379088071742866
12,11632,1,ets,12,0.010328916261491588,113.3493615000172,0.020411024538874587
13,11632,1,theta,12,0.00933867311403269,102.5829926707075,0.018461555115039344
14,11632,1,arima,12,0.0032163512995356256,35.54642917139207,0.006382079119438472
15,11632,2,ets,12,0.005429454239719568,57.92207346411806,0.0108733517115215
16,11632,2,theta,12,0.0057623889021047375,61.44944616475376,0.011504043316230993
17,11632,2,arima,12,0.001987173648203266,21.319782423314035,0.003983859469865549
