,id_serie,rep,id_model,output,sMAPE,MAE,MAPE
0,4818,0,ets,3,0.012481216539228455,113.7699596582003,0.024419253358510844
1,4818,0,theta,3,0.012864629274604798,117.05674423553137,0.025058813601449934
2,4818,0,arima,3,0.011072790414685611,101.0220340786612,0.021624619211196284
3,4818,1,ets,3,0.03633712835233643,344.7163215028183,0.07591253790252406
4,4818,1,theta,3,0.03462199720010733,327.86200363924644,0.07211522298923707
5,4818,1,arima,3,0.042341748623554686,404.1984138443807,0.08874801824887425
6,4818,2,ets,3,0.024128474103262767,245.39206799466652,0.04948370222000392
7,4818,2,theta,3,0.031275437397715426,320.4249974739517,0.06454899929011455
8,4818,2,arima,3,0.021455464492972483,217.6108944837018,0.0439455911192872
9,4818,0,ets,12,0.02513414039611558,243.96043952008304,0.051512942467301086
10,4818,0,theta,12,0.029930584878257435,292.1744133087398,0.061757352759981704
11,4818,0,arima,12,0.028409203977103642,276.20212642300163,0.0584789908318713
12,4818,1,ets,12,0.017842860317766007,162.5863925024681,0.034398706108886214
13,4818,1,theta,12,0.01734784530897829,158.58932361415228,0.033866098307133836
14,4818,1,arima,12,0.016636587523881825,152.85007712580045,0.03292047285856545
15,4818,2,ets,12,0.023725249107770637,220.5534531374354,0.046789657390393515
16,4818,2,theta,12,0.02268504946971357,211.69586083667627,0.0454128348643927
17,4818,2,arima,12,0.023440311518614813,219.26380652667854,0.04726963089680966
