,id_serie,rep,id_model,output,sMAPE,MAE,MAPE
0,12821,0,ets,3,0.019675290674413575,370.4236096287853,0.03789803271099958
1,12821,0,theta,3,0.01868459537375812,352.11405137347293,0.03615565969985166
2,12821,0,arima,3,0.018494189891318277,348.7486222770937,0.035290854507531395
3,12821,1,ets,3,0.012395226149574229,232.54585621974306,0.024473766766300264
4,12821,1,theta,3,0.00866971497262189,163.25258892745114,0.017186051099804964
5,12821,1,arima,3,0.01666245220097936,311.2908613661136,0.032768814086549865
6,12821,2,ets,3,0.013305643587781465,240.52884005105565,0.026110573403476903
7,12821,2,theta,3,0.008971208293495736,162.87105107387893,0.017727996331335396
8,12821,2,arima,3,0.014779225967386761,266.7791310820218,0.029084023874172794
9,12821,0,ets,12,0.01785352538116061,325.86503848305665,0.0346478570126242
10,12821,0,theta,12,0.013639234274144749,249.48271796840405,0.02644062511714272
11,12821,0,arima,12,0.029055149487206493,522.3315444632644,0.05509350930749262
12,12821,1,ets,12,0.029553258801227954,507.005210369877,0.05632121564153541
13,12821,1,theta,12,0.02821999093899098,484.75990289138787,0.05395633697701432
14,12821,1,arima,12,0.037957838515092455,645.9183519512959,0.0715451941218508
15,12821,2,ets,12,0.017336718271776092,283.8023673453991,0.03377028897970519
16,12821,2,theta,12,0.017971788600304624,294.20070027552873,0.03499781826890458
17,12821,2,arima,12,0.018347633374323644,300.3004164288747,0.03554968412472025
