,id_serie,rep,id_model,output,sMAPE,MAE,MAPE
0,2506,0,ets,3,0.014142810806062263,101.65840726278914,0.028937020369895188
1,2506,0,theta,3,0.010548155473480257,75.54460194338662,0.021707345858849897
2,2506,0,arima,3,0.01643510237161835,118.4107058452064,0.03385710446416652
3,2506,1,ets,3,0.020279026467215116,153.83607439888587,0.04159358313820657
4,2506,1,theta,3,0.027114338927265943,207.13367481480964,0.05600109091565366
5,2506,1,arima,3,0.006791108079070035,50.806010650087046,0.01378295692523356
6,2506,2,ets,3,0.014901202971543433,114.46203143508713,0.030276791309914525
7,2506,2,theta,3,0.011855003333744032,90.78224369452892,0.02406161631964796
8,2506,2,arima,3,0.01738124062281451,133.849153385618,0.035390979401440925
9,2506,0,ets,12,0.02133381133847957,160.78949625638597,0.044449990444818545
10,2506,0,theta,12,0.025419392449580313,188.260351540858,0.05135262413273184
11,2506,0,arima,12,0.028058992625474108,213.58654492887584,0.058917949353048414
12,2506,1,ets,12,0.04240538047231829,303.51244904252724,0.08033547323390995
13,2506,1,theta,12,0.056639587215091144,399.93129668742205,0.10600408457518108
14,2506,1,arima,12,0.045150862894262594,322.31406722405967,0.08507340593216096
15,2506,2,ets,12,0.03962130120948764,282.1540104940779,0.08252312402954647
16,2506,2,theta,12,0.013213281152244145,91.3889136016591,0.026635876274310587
17,2506,2,arima,12,0.03397585587742514,240.53730293316463,0.07039239624834412
