,id_serie,rep,id_model,output,sMAPE,MAE,MAPE
0,1051,0,ets,3,0.002890548692490063,14.929886662726554,0.005747335898031476
1,1051,0,theta,3,0.004302064926310531,22.18923678099145,0.008559385728843119
2,1051,0,arima,3,0.004664302862966478,24.04891739590539,0.009264299566475556
3,1051,1,ets,3,0.0029643187173985586,15.29008414870926,0.005917166262486594
4,1051,1,theta,3,0.0038332624448722983,19.755018212062623,0.00765056183966861
5,1051,1,arima,3,0.0016160528777931214,8.358707494672066,0.0032371951802371754
6,1051,2,ets,3,0.0004412401647971679,2.3228399376548623,0.0008801394545137403
7,1051,2,theta,3,0.001727651589138393,9.083272306294324,0.003452137088357439
8,1051,2,arima,3,0.001674160705186207,8.808435186375997,0.003341654236585089
9,1051,0,ets,12,0.01015714398354922,52.2525548447774,0.020126041406064225
10,1051,0,theta,12,0.006010475262171955,31.050638637571144,0.01200292613874141
11,1051,0,arima,12,0.002996115327513245,15.529192419131428,0.0059886317210287275
12,1051,1,ets,12,0.025231131728812882,124.52755539378552,0.04919534374876235
13,1051,1,theta,12,0.021511469156458695,106.55586081824931,0.04212847141749396
14,1051,1,arima,12,0.018411000490893944,91.47550688181745,0.036111495706818965
15,1051,2,ets,12,0.014472880142370314,68.31229870366197,0.028452974805522946
16,1051,2,theta,12,0.01105008539991753,52.33320586257222,0.021814979420091113
17,1051,2,arima,12,0.005410559985861149,25.77651141997747,0.010688032084556258
