,id_serie,rep,id_model,output,sMAPE,MAE,MAPE
0,39212,0,ets,3,0.038889256815157446,78.16113959920972,0.07479684435893723
1,39212,0,theta,3,0.054185249928770704,107.32345368986883,0.10274902192764614
2,39212,0,arima,3,0.023529411764705882,48.0,0.04581484306896672
3,39212,1,ets,3,0.032011581861724266,65.96404883610028,0.0661294463222726
4,39212,1,theta,3,0.023772740166583296,48.57341557303266,0.04871802854538926
5,39212,1,arima,3,0.04256,88.66666666666667,0.08890544542681678
6,39212,2,ets,3,0.027973215110410673,64.18542423606452,0.057749865664424437
7,39212,2,theta,3,0.03701790860882189,86.81313366249401,0.08003413218564699
8,39212,2,arima,3,0.0418552036199095,98.66666666666667,0.09067517177097761
9,39212,0,ets,12,0.03926731447499533,81.10425950158951,0.07307127178090754
10,39212,0,theta,12,0.02284456977904975,48.878878183853395,0.04460190092922773
11,39212,0,arima,12,0.035016783643576445,76.5,0.07167830908528831
12,39212,1,ets,12,0.01598693060991219,37.21264389417805,0.03260776314806186
13,39212,1,theta,12,0.03825354865056435,92.4842919843684,0.08241602469451913
14,39212,1,arima,12,0.046483180428134555,114.0,0.10242510931068509
15,39212,2,ets,12,0.06137230423452359,135.27602546165397,0.11479935004032182
16,39212,2,theta,12,0.03509939313776698,79.1611828015614,0.06770556243807613
17,39212,2,arima,12,0.02721414104216535,61.583333333333336,0.05231184122634049
