,id_serie,rep,id_model,output,sMAPE,MAE,MAPE
0,4286,0,ets,3,0.03430265618780535,683.1991711916107,0.06544448092823822
1,4286,0,theta,3,0.0341580088773228,680.4134153897181,0.06531827409921173
2,4286,0,arima,3,0.03507268651667143,698.0160443367998,0.06679811845348228
3,4286,1,ets,3,0.064014869283136,1332.752389426644,0.13765572095832515
4,4286,1,theta,3,0.058437304277357494,1209.4237319772517,0.12482030458087923
5,4286,1,arima,3,0.05927762246050575,1227.910908956658,0.1267410636145434
6,4286,2,ets,3,0.01512396650278867,328.96197055816083,0.029378234227024642
7,4286,2,theta,3,0.019475424409862763,421.80258657896655,0.03788049032190126
8,4286,2,arima,3,0.014417765548634777,313.81968467565576,0.028077024900068692
9,4286,0,ets,12,0.025610056753457455,537.8676914098509,0.05299982003500142
10,4286,0,theta,12,0.02392389264244023,504.12793122127687,0.05011876821113617
11,4286,0,arima,12,0.024292661285483907,507.38659750670604,0.04949424413894799
12,4286,1,ets,12,0.025918600055337294,515.4833702593654,0.0497145497220714
13,4286,1,theta,12,0.02673023871743601,533.3374545915871,0.05172976477872223
14,4286,1,arima,12,0.027161108532022072,537.723987256749,0.0514907230162386
15,4286,2,ets,12,0.021060697554057317,390.8008462958417,0.04172436109504913
16,4286,2,theta,12,0.02038104561873581,379.2437069687876,0.04074434862736189
17,4286,2,arima,12,0.0254257718885222,469.4373555916645,0.04979160270629351
