,id_serie,rep,id_model,output,sMAPE,MAE,MAPE
0,8076,0,ets,3,0.03161289159898739,252.45382372879067,0.06487112055143597
1,8076,0,theta,3,0.01892440470395112,147.93455472114707,0.03794724757532941
2,8076,0,arima,3,0.018509511346409182,145.83964157946912,0.03790805783904847
3,8076,1,ets,3,0.07735200056838817,760.1217426206207,0.16891828854862434
4,8076,1,theta,3,0.05109108267701346,488.1667858896487,0.10713790736559521
5,8076,1,arima,3,0.0790817446958611,778.5792218213886,0.17434694673448722
6,8076,2,ets,3,0.046725152424069806,541.6243682490209,0.08826879834352609
7,8076,2,theta,3,0.06334969110391155,722.8505590945318,0.1186280288772833
8,8076,2,arima,3,0.03637399378558646,425.84799880304917,0.06809823097871003
9,8076,0,ets,12,0.04695514447388352,466.5132436933979,0.09147533482753965
10,8076,0,theta,12,0.04324951501035955,419.64249071531384,0.07745545931641866
11,8076,0,arima,12,0.06334004528217212,626.394424832061,0.12356083683379025
12,8076,1,ets,12,0.04196341972849116,549.5659733845833,0.08882154801032266
13,8076,1,theta,12,0.06037386168526662,768.9225935055923,0.11151848386783735
14,8076,1,arima,12,0.10467419537771412,1381.1013667141233,0.22829412844192745
15,8076,2,ets,12,0.07584637621422625,1083.270356752514,0.1319095494255782
16,8076,2,theta,12,0.0965141551906122,1343.757788200989,0.16538779352726493
17,8076,2,arima,12,0.09173714284909988,1333.9404393062969,0.1720639720862388
