,id_serie,rep,id_model,output,sMAPE,MAE,MAPE
0,2174,0,ets,3,0.0031610878624809937,25.269936774764876,0.006302580563857952
1,2174,0,theta,3,0.0024661765773933563,19.72843822072794,0.004920403862519347
2,2174,0,arima,3,0.0008616489133624056,6.904882996869219,0.0017227363052726597
3,2174,1,ets,3,0.0013913305985046485,10.983291336517444,0.0027810112239902013
4,2174,1,theta,3,0.0035473334172704605,27.896596799045103,0.0070603978903650945
5,2174,1,arima,3,0.0017135449036058067,13.546508930596701,0.0034280547689030227
6,2174,2,ets,3,0.0017571126390076282,13.885674599257678,0.0035347291185698197
7,2174,2,theta,3,0.0021067578181400578,16.654597377934806,0.004239768397285648
8,2174,2,arima,3,0.0004505417284332755,3.5557755402918096,0.0009051781239502789
9,2174,0,ets,12,0.002767029300057387,21.915759432205316,0.0055555322512014955
10,2174,0,theta,12,0.0026727622657578003,21.065150851426818,0.005314603116191395
11,2174,0,arima,12,0.0011738780757230508,9.276317412419795,0.0023454796473936757
12,2174,1,ets,12,0.003097238211816978,23.873312529504233,0.006114449870614022
13,2174,1,theta,12,0.004841059468639749,37.217914528185624,0.009544196257942521
14,2174,1,arima,12,0.0027345993432996056,21.0631054950998,0.005394471638027448
15,2174,2,ets,12,0.003720905163729013,27.939747411209623,0.007326087357768292
16,2174,2,theta,12,0.004379396847478446,32.85159493705411,0.00863450926579999
17,2174,2,arima,12,0.003606278722957451,27.056791400934344,0.007091461542640751
