,id_serie,rep,id_model,output,sMAPE,MAE,MAPE
0,8822,0,ets,3,0.09010692694624536,435.33632972406593,0.16448832763172258
1,8822,0,theta,3,0.15443685181679254,704.5577402422709,0.265853756345731
2,8822,0,arima,3,0.139102912161669,643.1452881881024,0.24272692676611085
3,8822,1,ets,3,0.16033658745509316,1387.5947410590525,0.4647189738907929
4,8822,1,theta,3,0.13528119677439965,1136.8358818616246,0.39766873855562185
5,8822,1,arima,3,0.17773250880479818,1570.6846143674993,0.5629046293257393
6,8822,2,ets,3,0.06243701903649694,754.7434822491617,0.13594564173879006
7,8822,2,theta,3,0.029787262758375014,347.9535621105497,0.06334415383484462
8,8822,2,arima,3,0.016317609551241497,188.0006291085853,0.03442473539150047
9,8822,0,ets,12,0.12239793780993148,1009.7159156452581,0.27589387514084013
10,8822,0,theta,12,0.10993860071943624,848.9090069754999,0.18793941693213737
11,8822,0,arima,12,0.15323415246420233,1218.1547694619708,0.3157340442325994
12,8822,1,ets,12,0.108035430436996,1327.8730519724945,0.301488926587395
13,8822,1,theta,12,0.08934895566503734,1053.3771123020983,0.22104755024752842
14,8822,1,arima,12,0.12543798177995796,1491.6666666666667,0.32600905044031664
15,8822,2,ets,12,0.22791447282438054,2539.777624718147,0.34946652397517614
16,8822,2,theta,12,0.3407482943707469,3477.589726733909,0.49233657972098444
17,8822,2,arima,12,0.2281226626776365,2541.6666666666665,0.3363004759059487
