,id_serie,rep,id_model,output,sMAPE,MAE,MAPE
0,23939,0,ets,3,0.001289911566129159,20.793329746520005,0.0025590895830841045
1,23939,0,theta,3,0.0013238694501175549,21.33918309820486,0.002633150863881451
2,23939,0,arima,3,0.0025825425986487674,41.73029866672399,0.005202116366007216
3,23939,1,ets,3,0.004339692210203791,69.4724949525762,0.008615676375004627
4,23939,1,theta,3,0.0034152307019629804,54.703498350556096,0.006784105186807876
5,23939,1,arima,3,0.005362257320782919,85.75032624607836,0.010628768083443185
6,23939,2,ets,3,0.003956409911085794,63.08202317995407,0.00792121809666794
7,23939,2,theta,3,0.003897101300284101,62.112563625636234,0.007794497767066043
8,23939,2,arima,3,0.004036794863966573,64.29319742444174,0.00805949434430029
9,23939,0,ets,12,0.004712279726647874,75.36930822705979,0.00940229260227964
10,23939,0,theta,12,0.004276680972082771,68.51005314777808,0.008573871048766377
11,23939,0,arima,12,0.004608219645772805,73.68425498978695,0.009179519615346217
12,23939,1,ets,12,0.005051656375720709,80.62896203558937,0.010010037364419152
13,23939,1,theta,12,0.004258923692226254,68.09525836968503,0.008472300060498405
14,23939,1,arima,12,0.005936294678580779,94.63234716822906,0.011741004231906245
15,23939,2,ets,12,0.0034288190644497386,54.28764549259449,0.006805350720375893
16,23939,2,theta,12,0.0023018982137734856,36.52012359791502,0.004583912063769769
17,23939,2,arima,12,0.005218052413213953,82.44200371825075,0.010339062529847162
