,id_serie,rep,id_model,output,sMAPE,MAE,MAPE
0,299,0,ets,3,0.038914934775332984,436.5881320728713,0.07641959341407743
1,299,0,theta,3,0.02869211068039658,321.56264304067827,0.056500938458991096
2,299,0,arima,3,0.030117684389560473,336.07574832591644,0.05891084414479609
3,299,1,ets,3,0.055482395375861325,436.8367515164961,0.10332179538761223
4,299,1,theta,3,0.026886255821698225,217.5819904880747,0.04837942126994282
5,299,1,arima,3,0.03426387250424187,275.3087728506633,0.05624558210542466
6,299,2,ets,3,0.020332322067358174,151.02059430280983,0.041916890369927275
7,299,2,theta,3,0.016716361481252665,122.17482075841205,0.035952900469992215
8,299,2,arima,3,0.013122442127508686,95.8384471291735,0.025151662395423935
9,299,0,ets,12,0.06859825771885031,654.8646240770294,0.15371752670445402
10,299,0,theta,12,0.039371809967845645,362.6386073901392,0.0844501267832956
11,299,0,arima,12,0.05470139641891314,512.3386158415307,0.12682372524196048
12,299,1,ets,12,0.02568414019705722,245.2114991892574,0.052995501644227984
13,299,1,theta,12,0.03194651741167063,294.38626551390274,0.06064639890435496
14,299,1,arima,12,0.1201502610898719,1019.1791029814273,0.20363086517416049
15,299,2,ets,12,0.04807918143448379,433.6167713299381,0.1126301544190222
16,299,2,theta,12,0.04221164339575571,366.9269885663402,0.09041915389707889
17,299,2,arima,12,0.06339425407179661,529.7966505379001,0.11421330669495154
