,id_serie,rep,id_model,output,sMAPE,MAE,MAPE
0,7672,0,ets,3,0.0014014640680709157,18.846636566070327,0.0028066990670986454
1,7672,0,theta,3,0.013541710153269921,184.86508614473283,0.02750650266134848
2,7672,0,arima,3,0.0004247353673215634,5.717341256225154,0.0008528093345631372
3,7672,1,ets,3,0.004615669928374451,63.34233543300464,0.009230393178195106
4,7672,1,theta,3,0.016900245211532307,237.00346397345947,0.034465423178889336
5,7672,1,arima,3,0.003475041739406886,48.076309295434534,0.00700879692541231
6,7672,2,ets,3,0.005610803239744842,80.00999810138183,0.011265687222483875
7,7672,2,theta,3,0.02728675403110617,402.2686587518471,0.05636370708279831
8,7672,2,arima,3,0.0008563376489935134,12.290406624480966,0.0017289359946845403
9,7672,0,ets,12,0.033838206969301864,465.8118445791591,0.06825372838813366
10,7672,0,theta,12,0.07986568052310396,1235.2780667473492,0.17730098201923103
11,7672,0,arima,12,0.03311813601356944,487.4703828068325,0.07152126592385862
12,7672,1,ets,12,0.07370693311745201,1363.3324991190282,0.16080256439859772
13,7672,1,theta,12,0.04475809438162023,734.0027845000672,0.08432762240227254
14,7672,1,arima,12,0.04904433088924218,883.6299067667829,0.10417516347297313
15,7672,2,ets,12,0.10178120173350325,1135.7970832543833,0.16973677622060013
16,7672,2,theta,12,0.04386683049712829,523.4176397610726,0.07774972738474188
17,7672,2,arima,12,0.0803581710345716,914.5149630551936,0.1360564019196501
