,id_serie,rep,id_model,output,sMAPE,MAE,MAPE
0,9870,0,ets,3,0.05669643441384737,316.14769189547843,0.12252821802687046
1,9870,0,theta,3,0.045021206632178346,247.97571268584943,0.09648185909695169
2,9870,0,arima,3,0.059033989266547404,330.0,0.12690951148317453
3,9870,1,ets,3,0.04307284471299022,284.0978697874978,0.0924790519772299
4,9870,1,theta,3,0.028187953031867025,181.1305967841431,0.056999831968164515
5,9870,1,arima,3,0.05533596837944664,373.3333333333333,0.12158183027748244
6,9870,2,ets,3,0.07832517477521614,635.6605293800127,0.17177291532885045
7,9870,2,theta,3,0.06336801847864254,506.0608516168183,0.13664036845459424
8,9870,2,arima,3,0.07196029776674938,580.0,0.15707338971855836
9,9870,0,ets,12,0.09115162195232596,679.9478650393384,0.2284277187046122
10,9870,0,theta,12,0.07858836386204426,581.2913184114382,0.19224317272247718
11,9870,0,arima,12,0.09373266777592901,704.1666666666666,0.23938982904677017
12,9870,1,ets,12,0.07787905744896419,615.3473045267109,0.13930114523971923
13,9870,1,theta,12,0.09480645225358098,737.5138774812212,0.16752330624122078
14,9870,1,arima,12,0.07099476439790577,565.0,0.12521596559799683
15,9870,2,ets,12,0.09756210076194052,1057.0355573149711,0.27116942389916227
16,9870,2,theta,12,0.08990376993139829,963.2077972831636,0.24951366355693938
17,9870,2,arima,12,0.11960381596212322,1333.605370960049,0.34297981369069835
