,id_serie,rep,id_model,output,sMAPE,MAE,MAPE
0,7459,0,ets,3,0.03481893319503441,333.33477965915364,0.06925586126444114
1,7459,0,theta,3,0.03734927125930354,351.34991393177614,0.0704769074240749
2,7459,0,arima,3,0.03358803041339188,323.2639963611218,0.06795616292855204
3,7459,1,ets,3,0.01689807718674591,167.82478543768897,0.035209809280074826
4,7459,1,theta,3,0.023773034839952363,237.76678417728303,0.049802937769852285
5,7459,1,arima,3,0.02068192634837718,206.1980596335055,0.04288726838879456
6,7459,2,ets,3,0.01708937657560576,169.98315589406562,0.03482116133720369
7,7459,2,theta,3,0.014736129971195994,145.59236822397938,0.030009184782082546
8,7459,2,arima,3,0.012311735425898456,122.52179245711734,0.02530642189011187
9,7459,0,ets,12,0.052929945567172856,541.5202823180877,0.11377933975998272
10,7459,0,theta,12,0.051969909830231004,531.1598337768461,0.11179162098057634
11,7459,0,arima,12,0.05386449903512422,551.6259286500609,0.11587876443785779
12,7459,1,ets,12,0.08250431370918462,784.1164956136796,0.14794483066521025
13,7459,1,theta,12,0.05723885845209124,557.3115118848219,0.10526089944325003
14,7459,1,arima,12,0.06056919855395742,589.5303672425515,0.11188899421636518
15,7459,2,ets,12,0.028933594550599486,246.16857106664244,0.05535983955402706
16,7459,2,theta,12,0.01876468674012177,164.10943647342063,0.037141980045648525
17,7459,2,arima,12,0.030469983721355065,259.11421400000046,0.058118470936674486
