,id_serie,rep,id_model,output,sMAPE,MAE,MAPE
0,466,0,ets,3,0.04107262844096911,278.91097983724995,0.08813480868600755
1,466,0,theta,3,0.0191050343854123,125.92343276801223,0.03821778991760924
2,466,0,arima,3,0.01849813378883882,122.7257279364012,0.03791277062999757
3,466,1,ets,3,0.051185673931794406,400.08811720509084,0.11096735675064673
4,466,1,theta,3,0.04466205350443473,346.7129949784183,0.09672593398251116
5,466,1,arima,3,0.06868761709825923,546.9801087052739,0.14993816559263454
6,466,2,ets,3,0.01736839224449709,145.00674492653297,0.03460660230963162
7,466,2,theta,3,0.02179879859797835,186.3651626955528,0.04553154972182923
8,466,2,arima,3,0.009989518132016867,83.90213990126192,0.020951292050683603
9,466,0,ets,12,0.05209991311704089,414.753317598117,0.11902217870090415
10,466,0,theta,12,0.06395299199629914,516.9327426482474,0.1438583450468753
11,466,0,arima,12,0.047003626429714486,371.78230173053606,0.1066005691039762
12,466,1,ets,12,0.02662201330268762,223.95301908979243,0.05326548733003056
13,466,1,theta,12,0.02727947679126792,232.90680466937863,0.055849263221803565
14,466,1,arima,12,0.0278307581249437,231.75347693299992,0.05378715279549768
15,466,2,ets,12,0.0326460160720201,266.2150216007731,0.06984909402501283
16,466,2,theta,12,0.03503162450062736,289.2583357832701,0.07660797189906277
17,466,2,arima,12,0.03347349012832187,274.46666529583416,0.07259021900930827
