,id_serie,rep,id_model,output,sMAPE,MAE,MAPE
0,9867,0,ets,3,0.03625474989000916,76.74194997814804,0.07538101357647259
1,9867,0,theta,3,0.01755094066406304,36.2582758230296,0.03570596499746285
2,9867,0,arima,3,0.06422018348623854,140.0,0.13732778189298087
3,9867,1,ets,3,0.016928121193721238,41.91466668347615,0.0331632921717552
4,9867,1,theta,3,0.03275767786772851,79.08516382936425,0.06243077944693883
5,9867,1,arima,3,0.05352112676056338,126.66666666666667,0.09847868554889623
6,9867,2,ets,3,0.021249858153101542,47.52785045113561,0.04517635162396083
7,9867,2,theta,3,0.02247236872975818,51.035548238401894,0.04968576486628143
8,9867,2,arima,3,0.05531914893617021,130.0,0.12273298758447275
9,9867,0,ets,12,0.0418436693498974,93.2838060562582,0.07849572474214168
10,9867,0,theta,12,0.05280293251554407,115.77221736039371,0.09809254523899025
11,9867,0,arima,12,0.05042958535674262,112.5,0.09431562566781448
12,9867,1,ets,12,0.16718488824640976,312.73566254477885,0.2696147257668397
13,9867,1,theta,12,0.22306437858162054,398.19972011721615,0.3461689042713663
14,9867,1,arima,12,0.16651825467497774,311.6666666666667,0.2661727029384116
15,9867,2,ets,12,0.11518125101225911,187.46187706930178,0.1856244442141588
16,9867,2,theta,12,0.24354206999769806,355.45951175310074,0.3772403352047593
17,9867,2,arima,12,0.1152073732718894,187.5,0.1856675619073571
