,id_serie,rep,id_model,output,sMAPE,MAE,MAPE
0,10588,0,ets,3,0.02067637572080302,263.55962317861577,0.04105533598235055
1,10588,0,theta,3,0.024458973643937332,310.2053081377756,0.04825311047020892
2,10588,0,arima,3,0.015426468598706933,198.13721570050438,0.030850747629255843
3,10588,1,ets,3,0.01406943120939462,171.2034515901972,0.029545890971957766
4,10588,1,theta,3,0.014498191828584651,175.36400142001125,0.029519768858229916
5,10588,1,arima,3,0.013540106831959301,165.13317882381276,0.029181135392414587
6,10588,2,ets,3,0.031706995670085086,395.34430798496606,0.06641194035656316
7,10588,2,theta,3,0.02460901356121801,303.6898630130166,0.051248290183656474
8,10588,2,arima,3,0.013531922658573824,164.7449744361502,0.027500782619420225
9,10588,0,ets,12,0.10046955436201217,1381.2467326354163,0.22477474979825288
10,10588,0,theta,12,0.09818468523076104,1346.4145641961197,0.21951250439262693
11,10588,0,arima,12,0.10568535144671688,1461.4269317911057,0.23771280093083483
12,10588,1,ets,12,0.033882872016951754,507.94765510129236,0.07272169784935918
13,10588,1,theta,12,0.03162623964932235,470.2345750492762,0.06733127513875255
14,10588,1,arima,12,0.04664293003176471,708.59610168507,0.10041710201210263
15,10588,2,ets,12,0.06545917739263557,837.4958941873939,0.11751970376793965
16,10588,2,theta,12,0.07070960440407129,900.23452988884,0.12588334205033813
17,10588,2,arima,12,0.06787340284044609,866.4206830063625,0.12049065174320299
