,id_serie,rep,id_model,output,sMAPE,MAE,MAPE
0,11955,0,ets,3,0.003996404408345237,30.01304925678005,0.008039173603550812
1,11955,0,theta,3,0.0033937280220899925,25.443495640607427,0.006795706351268828
2,11955,0,arima,3,0.002593109184239984,19.446884593158455,0.005224596219419318
3,11955,1,ets,3,0.002560294442636762,19.255320806628788,0.0050976730339317815
4,11955,1,theta,3,0.003974210347295713,29.8506865930608,0.007884620404514415
5,11955,1,arima,3,0.0032863302995966306,24.69776544404749,0.006531495614067922
6,11955,2,ets,3,0.006765307882935658,50.08525259991408,0.013396693441709628
7,11955,2,theta,3,0.005642883124645256,41.82229059121149,0.011210942627698834
8,11955,2,arima,3,0.005792994221259672,42.92843276617987,0.0114270144288425
9,11955,0,ets,12,0.013782430417397894,101.01127710321873,0.027012557274692626
10,11955,0,theta,12,0.01791685314988731,130.7790695199941,0.03507989065333688
11,11955,0,arima,12,0.006449311721021553,47.65333482864537,0.012737864743736697
12,11955,1,ets,12,0.008265952616399693,59.819436298347874,0.01634961553990767
13,11955,1,theta,12,0.012629506175724007,91.00396163340179,0.024926991338343762
14,11955,1,arima,12,0.004696176318961454,34.1565512713125,0.00932944140740043
15,11955,2,ets,12,0.013720957161004452,96.10020899238354,0.026952659714839917
16,11955,2,theta,12,0.01780297673183906,124.19017991274775,0.034885470708240246
17,11955,2,arima,12,0.010982761025007169,77.13049745624899,0.021612828268388853
