,id_serie,rep,id_model,output,sMAPE,MAE,MAPE
0,1261,0,ets,3,0.0012525844482314317,11.137984881308512,0.002496427977890053
1,1261,0,theta,3,0.004406193827788111,39.056546680136,0.008767070559411972
2,1261,0,arima,3,0.000984033664410986,8.752304753976205,0.0019627723128680385
3,1261,1,ets,3,0.0017636922940366595,15.486841040678579,0.003527987226904531
4,1261,1,theta,3,0.0009524379263753913,8.356704486762586,0.0019036428252839918
5,1261,1,arima,3,0.0009552761889934226,8.381982494409689,0.0019097792534592364
6,1261,2,ets,3,0.0014636737966569188,12.826135226658153,0.0029226209839943174
7,1261,2,theta,3,0.0015032399649186246,13.173314377595185,0.003000473487838552
8,1261,2,arima,3,0.0002925227392381889,2.567161477465561,0.0005856247019645135
9,1261,0,ets,12,0.0007615377485721848,6.67478014380769,0.0015185950613678574
10,1261,0,theta,12,0.006047109897985748,52.70536798805051,0.011983073306415605
11,1261,0,arima,12,0.0011921145356275306,10.465532418969739,0.0023795692674859208
12,1261,1,ets,12,0.0013704277887250556,11.700672913038792,0.0027486841444023745
13,1261,1,theta,12,0.0061875073349271234,52.4834676350813,0.012216430259092213
14,1261,1,arima,12,0.002308898417339379,19.751243492385584,0.004652018680295898
15,1261,2,ets,12,0.004241322952635661,35.02782855590639,0.008388984991754035
16,1261,2,theta,12,0.008485289488129317,69.75511729482814,0.016729294742942255
17,1261,2,arima,12,0.002830042438057953,23.41168219572334,0.005604157857781087
