id_serie,rep,output,sMAPE,MAE,MAPE
39,0,12,0.03641893383333333,27.44734847333333,0.07359076816666667
45,0,12,0.07037186816666666,41.36862555333334,0.14727105966666665
99,0,12,0.009842078,3.6945709095000003,0.019520339333333334
109,0,12,0.016507925666666666,6.450189302333333,0.032855370499999995
111,0,12,0.036928683500000004,10.361650980666667,0.07356975133333332
133,0,12,0.054503060833333325,6.347979468,0.11479499316666666
143,0,12,0.015627273166666667,4.845665591166666,0.03102546566666667
160,0,12,0.010463539,16.929708591666667,0.02086561433333333
162,0,12,0.11918151116666667,31.958946275,0.23211572866666663
200,0,12,0.049606991833333336,14.331641525000002,0.09620754416666666
206,0,12,0.0033544854166666664,0.6031621215,0.0067257019000000005
261,0,12,0.01961911733333333,5.088218997,0.039190891166666665
270,0,12,0.12486931500000001,11.446068672166668,0.2711667331666667
299,0,12,0.07105619533333332,56.42887622,0.15435865766666668
322,0,12,0.05385553916666667,46.67400130666667,0.11633117466666668
365,0,12,0.07786729749999999,63.51962520833334,0.1677649353333333
366,0,12,0.053440238833333334,93.21109167833333,0.10804780883333334
382,0,12,0.04892681533333333,11.286799311333333,0.0970392385
412,0,12,0.12454047683333333,249.56381876666666,0.24284895333333334
428,0,12,0.02224254133333333,60.41109305,0.04429135733333334
457,0,12,0.010033166,17.039616071333334,0.019985533666666666
466,0,12,0.043374192500000006,28.088844533333333,0.08942636016666666
476,0,12,0.005390661666666666,9.135156795166667,0.010731641333333333
502,0,12,0.0105919725,20.28886193,0.021226596666666667
513,0,12,0.0093836915,15.697309682666667,0.018679680833333333
514,0,12,0.009707488666666667,19.559947372666667,0.019347801666666664
532,0,12,0.0029405380666666665,4.916013187666667,0.005849818166666666
553,0,12,0.022304421999999997,37.05943061833334,0.042241258500000003
586,0,12,0.00397403565,6.628383026,0.007940002166666666
590,0,12,0.018854554833333332,4.2603575455,0.037561113666666666
603,0,12,0.0424226235,53.090820523333335,0.08290846416666667
621,0,12,0.0910222715,38.807175586666666,0.17418518316666665
651,0,12,0.006149364983333333,9.236705822,0.012233986249999999
677,0,12,0.032661576,15.581438833333333,0.06576227066666668
682,0,12,0.006471983650000001,1.9526667318333333,0.012987425666666667
688,0,12,0.011205768166666666,4.951306221333333,0.02213840066666667
723,0,12,0.0070761606333333334,1.923121277,0.014410666666666665
754,0,12,0.01370639925,13.294597931666665,0.027145612666666666
773,0,12,0.008563288333333334,1.6288366103333334,0.0170400755
779,0,12,0.010931299333333333,4.4612258085,0.021759768166666665
780,0,12,0.017690285166666667,5.554495772166666,0.035143005
782,0,12,0.009550774833333334,6.412008024666667,0.018983273000000002
790,0,12,0.020127778333333332,41.71167536666667,0.040202873666666666
794,0,12,0.011275146333333333,16.655506755,0.022408470166666666
863,0,12,0.004468861183333334,3.3412050051666666,0.009347884333333334
885,0,12,0.006377949016666667,3.1518678163333336,0.012688642833333333
918,0,12,0.01878475183333333,8.206571088499999,0.037405066833333334
950,0,12,0.008565976500000001,2.834810159,0.017131549333333336
1051,0,12,0.016001410833333334,6.813045211666667,0.0320296505
1060,0,12,0.007542192133333334,6.197523483166666,0.014970490666666666
1076,0,12,0.07053079183333333,6.821442757333333,0.13971387866666668
1077,0,12,0.19720713,33.618196538333336,0.43260166116666665
1089,0,12,0.006634081333333333,2.2087259873333336,0.013244107833333334
1117,0,12,0.013667162333333333,10.413276706,0.027295522166666662
1134,0,12,0.0067201455,5.521494488666667,0.013380664
1141,0,12,0.006886679666666666,6.250382719666666,0.013712265
1148,0,12,0.019878661333333335,7.6763590803333335,0.039917084000000005
1191,0,12,0.0208124065,23.549153253333333,0.04310509716666667
1198,0,12,0.008074024833333334,5.6157357401666665,0.0162160755
1261,0,12,0.015928274,11.406543117666665,0.031673067
1324,0,12,0.019712187,8.303762965333334,0.040170369
1327,0,12,0.0036723789333333334,5.700054401,0.007316842333333334
1334,0,12,0.016312199833333332,3.937173512166667,0.033706600833333336
1356,0,12,0.018769264333333334,21.862125361666664,0.03767267333333333
1375,0,12,0.007723390733333333,4.576832860333333,0.015406999833333334
1383,0,12,0.017348794333333334,11.675576367833333,0.03389204233333333
1385,0,12,0.019257294833333334,27.546768496666665,0.03882190566666666
1401,0,12,0.0034809232,0.710860907,0.006958223466666667
1403,0,12,0.004217214,2.0954386881666665,0.008484903183333333
1410,0,12,0.011563569999999999,17.291302068333334,0.023271869833333333
1438,0,12,0.0133845205,20.022056281833333,0.026846395833333335
1441,0,12,0.10581042183333333,22.428967033333336,0.19699272033333334
1453,0,12,0.007729934833333334,13.833370603333334,0.015342624
1454,0,12,0.006907019166666667,5.967697748833333,0.013727483166666667
1474,0,12,0.005663216,9.691430153666666,0.011265849
1479,0,12,0.0096828505,5.7594472505,0.019408071666666665
1507,0,12,0.0370362995,15.757613970000001,0.07243688849999999
1520,0,12,0.0089402915,1.7433307641666667,0.017689460166666664
1563,0,12,0.006307051916666667,3.5504215463333333,0.012573203
1622,0,12,0.01718365675,11.370866485,0.03368751666666667
1650,0,12,0.39565967783333333,365.17177116666664,1.089706596
1651,0,12,0.007967833366666666,2.3963130801666668,0.015761488166666667
1654,0,12,0.005704167466666667,2.7451929535,0.011464488
1673,0,12,0.004488004299999999,0.814161244,0.0089921975
1693,0,12,0.012835886833333334,3.337737622166667,0.0255954215
1710,0,12,0.0034554252333333334,0.850216334,0.006913163999999999
1716,0,12,0.006060691483333333,1.7765143908333334,0.012270347000000001
1754,0,12,0.011532755499999998,1.8751986471666666,0.023115953833333334
1756,0,12,0.007652587466666666,6.0483524226666665,0.015251283
1760,0,12,0.006371159316666666,1.6985510528333334,0.012862107166666668
1771,0,12,0.004103965166666667,5.107204017833333,0.008254931833333333
1777,0,12,0.023687517166666665,5.6247880145,0.048781955833333335
